Date,Open,High,Low,Close,% Change,% Change vs Average,Volume
2019-02-11T18:30:00.000Z,328.8,329.95,323.25,326.8,-0.61,-0.68,"44,96,913"
2019-02-12T18:30:00.000Z,328.15,349.45,328.15,341.65,4.54,4.47,"1,78,52,712"
2019-02-13T18:30:00.000Z,342,352.2,340.05,349.1,2.18,2.11,"66,12,759"
2019-02-14T18:30:00.000Z,347.55,352.9,347.3,350.15,0.3,0.23,"77,28,519"
2019-02-17T18:30:00.000Z,348,352.9,345.55,347.3,-0.81,-0.89,"68,75,440"
2019-02-18T18:30:00.000Z,347.5,348.5,337.55,339.55,-2.23,-2.3,"33,00,497"
2019-02-19T18:30:00.000Z,342,356.35,340.95,354.75,4.48,4.4,"48,85,571"
2019-02-20T18:30:00.000Z,352.1,359.25,350.8,355.75,0.28,0.21,"40,89,677"
2019-02-21T18:30:00.000Z,353.55,358.6,352.7,354.3,-0.41,-0.48,"17,19,606"
2019-02-24T18:30:00.000Z,329,339.55,320.6,324.55,-8.4,-8.47,"2,17,95,407"
