Date,Open,High,Low,Close,% Change,% Change vs Average,Volume
2018-05-06T18:30:00.000Z,337.85,337.85,333.7,335.15,0.22,0.18,"38,88,627"
2018-05-07T18:30:00.000Z,336.3,336.6,330.25,332.15,-0.9,-0.94,"81,14,997"
2018-05-08T18:30:00.000Z,331,347.25,331,341.95,2.95,2.91,"1,90,19,847"
2018-05-09T18:30:00.000Z,343.75,343.75,332.75,333.6,-2.44,-2.48,"1,11,58,000"
2018-05-10T18:30:00.000Z,334,334,330,330.8,-0.84,-0.88,"73,65,579"
2018-05-13T18:30:00.000Z,333,333,323,323.6,-2.18,-2.22,"83,12,976"
2018-05-14T18:30:00.000Z,324,324.05,305.7,310.1,-4.17,-4.21,"1,53,23,964"
2018-05-15T18:30:00.000Z,309.95,315.75,306.7,310.25,0.05,0.01,"1,20,51,269"
2018-05-16T18:30:00.000Z,313.1,319.5,309.3,314.9,1.5,1.46,"1,02,14,660"
2018-05-17T18:30:00.000Z,314.75,315,303.5,304.6,-3.27,-3.31,"1,16,88,577"
2018-05-20T18:30:00.000Z,304.75,307.2,294.7,295.9,-2.86,-2.9,"1,15,49,490"
2018-05-21T18:30:00.000Z,296.55,312.5,296.55,307.7,3.99,3.95,"1,71,99,292"
2018-05-22T18:30:00.000Z,311.1,317.25,305.4,309.45,0.57,0.53,"1,76,98,475"
2018-05-23T18:30:00.000Z,300,307.65,284.1,288.65,-6.72,-6.76,"4,61,04,103"
2018-05-24T18:30:00.000Z,290.4,297.45,286.25,294.15,1.91,1.86,"1,92,40,172"
2018-05-27T18:30:00.000Z,293.75,299.9,290.3,296.3,0.73,0.69,"85,16,862"
2018-05-28T18:30:00.000Z,296.8,300,293,294.65,-0.56,-0.6,"98,16,561"
2018-05-29T18:30:00.000Z,289.95,292.25,286.15,288.9,-1.95,-1.99,"1,16,49,429"
2018-05-30T18:30:00.000Z,289.95,290.85,281.6,282.5,-2.22,-2.26,"2,87,71,987"
2018-05-31T18:30:00.000Z,284.5,290.35,283.05,287.2,1.66,1.62,"1,58,40,810"
2018-06-03T18:30:00.000Z,292.5,293.85,286,286.65,-0.19,-0.23,"1,08,35,487"
2018-06-04T18:30:00.000Z,286.65,288.25,283.6,284.95,-0.59,-0.63,"74,56,195"
2018-06-05T18:30:00.000Z,286.85,296.9,285.25,295.65,3.76,3.71,"1,97,54,001"
2018-06-06T18:30:00.000Z,296.3,306.9,295.25,305.4,3.3,3.26,"2,28,39,023"
2018-06-07T18:30:00.000Z,305.7,315.55,302.4,309.95,1.49,1.45,"2,72,49,374"
2018-06-10T18:30:00.000Z,310.9,313.9,306.65,309.75,-0.06,-0.11,"1,46,50,133"
2018-06-11T18:30:00.000Z,310.95,313.65,307.2,307.8,-0.63,-0.67,"79,32,388"
2018-06-12T18:30:00.000Z,309.2,311.25,307,308.4,0.19,0.15,"72,80,886"
2018-06-13T18:30:00.000Z,308.5,309.6,303.8,305.9,-0.81,-0.85,"65,32,693"
